% Filename : LM_Couette_R0220_020PI_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1280 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 768 
%  Streamwise domain size  Lx = 20pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.50000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.47883e-02 
%  Re_tau              Re_tau =  219.153 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0220_020PI_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P           
%-----------------------------------------------------------------------------------------------------------------------------------------------------
    3.397062555060204e-01    7.444770884189904e+01    1.564011181658269e+01    3.087074486181759e-02    9.685457491965055e-04   -1.230324078321396e+00
    3.525410990346119e-01    7.726050571731891e+01    1.572538221796798e+01    2.977515357581948e-02    9.395586015198537e-04   -1.236015112938277e+00
    3.655626484699042e-01    8.011421978739098e+01    1.580887262132378e+01    2.875213110785044e-02    9.010480873596597e-04   -1.240958558902338e+00
    3.787671488242206e-01    8.300802813459546e+01    1.589067131781488e+01    2.779394833808951e-02    8.520854722555957e-04   -1.245245543121066e+00
    3.921507923528420e-01    8.594109627953846e+01    1.597085730514168e+01    2.689451923160780e-02    7.945330463937629e-04   -1.248959631232533e+00
    4.057097196520344e-01    8.891257842158828e+01    1.604950067497225e+01    2.604763158418566e-02    7.302668773389572e-04   -1.252175843980057e+00
    4.194400207719746e-01    9.192161768277666e+01    1.612666214575111e+01    2.524796332557872e-02    6.593653460694451e-04   -1.254959611772548e+00
    4.333377363442519e-01    9.496734635489435e+01    1.620239538539085e+01    2.449106679271598e-02    5.825727899901453e-04   -1.257368502622434e+00
    4.473988587236192e-01    9.804888614970950e+01    1.627674693543963e+01    2.377249258490221e-02    5.027042253237108e-04   -1.259454714671516e+00
    4.616193331436672e-01    1.011653484522374e+02    1.634975787930864e+01    2.308964109516585e-02    4.228298116824401e-04   -1.261266994482729e+00
    4.759950588860857e-01    1.043158345769876e+02    1.642146936108639e+01    2.244113110876412e-02    3.435124355303246e-04   -1.262849478142233e+00
    4.905218904631763e-01    1.074994360271156e+02    1.649192154655534e+01    2.182438741275208e-02    2.637999889056958e-04   -1.264238836344507e+00
    5.051956388132749e-01    1.107152347564036e+02    1.656115032993313e+01    2.123667077364052e-02    1.860599032327753e-04   -1.265464603816989e+00
    5.200120725087398e-01    1.139623034339945e+02    1.662918887059778e+01    2.067633422807253e-02    1.135999295444377e-04   -1.266552151193473e+00
    5.349669189761566e-01    1.172397057118039e+02    1.669606913936425e+01    2.014143750278544e-02    4.587954960464872e-05   -1.267524612798642e+00
    5.500558657284083e-01    1.205464964945325e+02    1.676181811931086e+01    1.962887576432383e-02   -1.997317923945281e-05   -1.268403666453874e+00
    5.652745616082546e-01    1.238817222122000e+02    1.682645868275627e+01    1.913780662399993e-02   -8.861949981314007e-05   -1.269208414834892e+00
    5.806186180430640e-01    1.272444210951239e+02    1.689001730252328e+01    1.866850509833598e-02   -1.669488586131524e-04   -1.269954087211162e+00
    5.960836103103330e-01    1.306336234512620e+02    1.695252152788823e+01    1.821972619603107e-02   -2.602284689726637e-04   -1.270650108123564e+00
    6.116650788136313e-01    1.340483519458400e+02    1.701399793367648e+01    1.779062854637428e-02   -3.684683938512559e-04   -1.271299188264594e+00
    6.273585303686036e-01    1.374876218831824e+02    1.707447270065818e+01    1.737999524422766e-02   -4.874700900099987e-04   -1.271902253609597e+00
    6.431594394986559e-01    1.409504414906671e+02    1.713396965331799e+01    1.698659113810976e-02   -6.123719755918105e-04   -1.272466221873296e+00
    6.590632497399551e-01    1.444358122047194e+02    1.719251329550268e+01    1.661078863286005e-02   -7.396510175856486e-04   -1.273002448552579e+00
    6.750653749553628e-01    1.479427289587653e+02    1.725013461726797e+01    1.625454908754079e-02   -8.682736978909069e-04   -1.273520502966220e+00
    6.911612006569279e-01    1.514701804730599e+02    1.730687392221575e+01    1.591945343031008e-02   -9.964042858989850e-04   -1.274025724775331e+00
    7.073460853365527e-01    1.550171495463070e+02    1.736277605829912e+01    1.560534954126491e-02   -1.120921622928412e-03   -1.274520285831281e+00
    7.236153618044520e-01    1.585826133489866e+02    1.741788642379303e+01    1.531170354905085e-02   -1.239775357920575e-03   -1.275003977964602e+00
    7.399643385350172e-01    1.621655437183054e+02    1.747225064851528e+01    1.503803471910248e-02   -1.348389473716844e-03   -1.275475192936949e+00
    7.563883010196990e-01    1.657649074546856e+02    1.752591433084781e+01    1.478372199330442e-02   -1.439640943245275e-03   -1.275930744670683e+00
    7.728825131265160e-01    1.693796666197050e+02    1.757892143495610e+01    1.454750362516968e-02   -1.508892091497207e-03   -1.276365507109444e+00
    7.894422184658009e-01    1.730087788354054e+02    1.763131361038407e+01    1.432889957618493e-02   -1.556717786051488e-03   -1.276773954734510e+00
    8.060626417617862e-01    1.766511975848791e+02    1.768313456945748e+01    1.412836109065897e-02   -1.588406915389660e-03   -1.277152308244156e+00
    8.227389902296380e-01    1.803058725140509e+02    1.773442928048228e+01    1.394529292568484e-02   -1.609401614935786e-03   -1.277499322712389e+00
    8.394664549575374e-01    1.839717497345653e+02    1.778524065747772e+01    1.377878887208264e-02   -1.621643164963128e-03   -1.277816467349528e+00
    8.562402122934127e-01    1.876477721276937e+02    1.783561114540070e+01    1.362899826662479e-02   -1.628935602343794e-03   -1.278108215666760e+00
    8.730554252359233e-01    1.913328796491723e+02    1.788558534978135e+01    1.349603868026919e-02   -1.637306608999130e-03   -1.278379091262690e+00
    8.899072448292911e-01    1.950260096348844e+02    1.793520668687471e+01    1.337872825735967e-02   -1.649896167491553e-03   -1.278629331972890e+00
    9.067908115615809e-01    1.987260971072978e+02    1.798451476764514e+01    1.327616961845513e-02   -1.669500209348927e-03   -1.278855732370790e+00
    9.237012567660244e-01    2.024320750825694e+02    1.803354982825951e+01    1.318928060002304e-02   -1.698231049563036e-03   -1.279054361617163e+00
    9.406337040249835e-01    2.061428748782283e+02    1.808235723942038e+01    1.311910605949320e-02   -1.732259423728625e-03   -1.279221073463256e+00
    9.575832705761491e-01    2.098574264213487e+02    1.813098361298666e+01    1.306512525668752e-02   -1.763738247694040e-03   -1.279351421160429e+00
    9.745450687205706e-01    2.135746585571243e+02    1.817947510415833e+01    1.302794674202754e-02   -1.786908284972710e-03   -1.279441616537078e+00
    9.915142072321063e-01    2.172934993577532e+02    1.822788313054027e+01    1.300910320533004e-02   -1.799260034057763e-03   -1.279488071984774e+00
